"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-13","0.26","0.0","0.0","73","58","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-14","0.00","0.0","0.0","79","64","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-15","0.00","0.0","0.0","78","62","62"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-16","0.00","0.0","0.0","81","62","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-17","0.00","0.0","0.0","80","64","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-18","0.00","0.0","0.0","81","65","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-19","0.00","0.0","0.0","80","64","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-20","0.00","0.0","0.0","85","64","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-21","0.00","0.0","0.0","87","66","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-22","0.00","0.0","0.0","86","66","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-23","0.00","0.0","0.0","84","62","62"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-24","0.00","0.0","0.0","85","62","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-25","0.00","0.0","0.0","88","64","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-26","0.00","0.0","0.0","85","66","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-27","0.00","0.0","0.0","85","66","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-28","0.00","0.0","0.0","88","69","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-29","0.00","0.0","0.0","86","53","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-09-30","0.00","0.0","0.0","77","53","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-01","0.00","0.0","0.0","69","45","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-02","0.00","0.0","0.0","68","46","48"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-03","0.00","0.0","0.0","75","48","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-04","0.00","0.0","0.0","76","50","52"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-05","0.00","0.0","0.0","80","52","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-06","0.00","0.0","0.0","85","59","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-07","0.00","0.0","0.0","86","59","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-08","0.10","0.0","0.0","86","59","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-09","0.53","0.0","0.0","78","69","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-10","0.03","0.0","0.0","84","69","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-11","0.10","0.0","0.0","85","69","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-12","0.06","0.0","0.0","81","64","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-13","0.26","0.0","0.0","64","55","55"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-14","0.02","0.0","0.0","62","55","57"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-15","0.01","0.0","0.0","73","57","61"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-16","0.10","0.0","0.0","76","56","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-17","0.00","0.0","0.0","63","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-18","0.00","0.0","0.0","63","42","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-19","0.00","0.0","0.0","70","43","48"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-20","0.00","0.0","0.0","76","47","57"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-21","0.00","0.0","0.0","79","54","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-22","0.00","0.0","0.0","79","53","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-23","0.00","0.0","0.0","78","53","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-24","0.79","0.0","0.0","69","54","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-25","0.00","0.0","0.0","70","47","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-26","0.00","0.0","0.0","64","43","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-27","0.00","0.0","0.0","59","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-28","0.00","0.0","0.0","69","41","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-29","0.12","0.0","0.0","67","47","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-30","2.06","0.0","0.0","60","39","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-10-31","0.00","0.0","0.0","59","40","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-01","0.00","0.0","0.0","63","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-02","0.00","0.0","0.0","56","42","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-03","0.00","0.0","0.0","75","50","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-04","0.00","0.0","0.0","80","49","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-05","0.40","0.0","0.0","50","45","48"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-06","0.01","0.0","0.0","56","48","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-07","0.00","0.0","0.0","73","46","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-08","0.25","0.0","0.0","46","39","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-09","0.15","0.0","0.0","44","39","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-10","0.11","0.0","0.0","49","41","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-11","0.00","0.0","0.0","48","22","23"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-12","0.00","0.0","0.0","38","23","29"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-13","0.13","0.0","0.0","44","29","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-14","0.00","0.0","0.0","52","35","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-15","0.00","0.0","0.0","46","32","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-16","0.07","0.0","0.0","51","33","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-17","0.00","0.0","0.0","62","35","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-18","0.00","0.0","0.0","56","36","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-19","0.02","0.0","0.0","60","38","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-20","0.00","0.0","0.0","53","32","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-21","0.00","0.0","0.0","53","33","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-22","0.00","0.0","0.0","60","36","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-23","0.00","0.0","0.0","57","28","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-24","0.00","0.0","0.0","46","28","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-25","0.00","0.0","0.0","56","30","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-26","0.00","0.0","0.0","63","36","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-27","0.00","0.0","0.0","57","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-28","0.00","0.0","0.0","61","40","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-29","0.00","0.0","0.0","64","40","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-11-30","0.00","0.0","0.0","69","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-01","0.00","0.0","0.0","60","42","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-02","0.00","0.0","0.0","58","37","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-03","0.00","0.0","0.0","52","37","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-04","0.00","0.0","0.0","58","38","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-05","0.00","0.0","0.0","57","39","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-06","0.14","0.0","0.0","59","41","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-07","0.00","0.0","0.0","47","36","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-08","0.00","0.0","0.0","48","35","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-09","0.02","0.4","0.0","40","31","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-10","0.12","1.0","1.0","33","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-11","0.00","0.0","0.0","39","28","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-12","0.00","0.0","0.0","50","31","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-13","0.00","0.0","0.0","47","19","20"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-14","0.00","0.0","0.0","41","20","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-15","0.00","0.0","0.0","44","26","26"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-16","0.00","0.0","0.0","31","26","26"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-17","0.00","0.0","0.0","49","26","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-18","0.00","0.0","0.0","48","38","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-19","0.00","0.0","0.0","60","40","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-20","0.00","0.0","0.0","61","46","52"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-21","0.00","0.0","0.0","52","32","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-22","0.00","0.0","0.0","47","33","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-23","0.00","0.0","0.0","55","34","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-24","0.20","0.0","0.0","61","35","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-25","0.00","0.0","0.0","39","28","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-26","0.00","0.0","0.0","35","26","26"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-27","0.00","0.0","0.0","38","26","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-28","0.00","0.0","0.0","37","12","12"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-29","0.00","0.0","0.0","23","12","15"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-30","0.00","0.1","0.0","38","15","21"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2017-12-31","0.00","0.0","0.0","35","15","15"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-01","0.00","0.0","0.0","22","10","10"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-02","0.00","0.0","0.0","24","8","9"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-03","0.00","0.0","0.0","30","9","13"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-04","0.00","0.0","0.0","33","13","22"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-05","0.00","0.0","0.0","26","10","12"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-06","0.00","0.0","0.0","22","8","9"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-07","0.00","0.0","0.0","19","6","7"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-08","0.00","0.0","0.0","26","6","18"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-09","0.04","0.0","0.0","41","18","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-10","0.00","0.0","0.0","50","35","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-11","0.00","0.0","0.0","45","35","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-12","0.49","0.0","0.0","62","42","61"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-13","0.58","0.0","0.0","65","33","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-14","0.00","0.0","0.0","38","14","14"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-15","0.00","0.0","0.0","28","12","13"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-16","0.00","0.0","0.0","33","12","22"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-17","0.03","1.0","1.0","42","22","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-18","0.00","0.0","1.0","28","17","20"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-19","0.00","0.0","0.0","42","20","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-20","0.00","0.0","0.0","56","36","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-21","0.00","0.0","0.0","62","45","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-22","0.00","0.0","0.0","68","49","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-23","0.42","0.0","0.0","63","48","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-24","0.00","0.0","0.0","67","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-25","0.00","0.0","0.0","48","32","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-26","0.00","0.0","0.0","45","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-27","0.00","0.0","0.0","52","28","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-28","0.03","0.0","0.0","60","36","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-29","0.22","0.0","0.0","52","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-30","0.04","0.0","0.0","42","30","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-01-31","0.00","0.0","0.0","34","18","20"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-01","0.00","0.0","0.0","41","20","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-02","0.01","0.0","0.0","51","30","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-03","0.00","0.0","0.0","31","14","15"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-04","0.00","0.1","0.0","37","15","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-05","1.28","0.5","0.0","39","28","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-06","0.00","0.0","0.0","42","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-07","0.10","0.0","0.0","48","28","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-08","0.64","0.0","0.0","45","26","26"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-09","0.00","0.0","0.0","41","25","25"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-10","0.00","0.0","0.0","50","25","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-11","2.03","0.0","0.0","52","39","52"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-12","0.43","0.0","0.0","64","51","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-13","0.00","0.0","0.0","51","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-14","0.00","0.0","0.0","36","29","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-15","0.00","0.0","0.0","57","31","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-16","0.00","0.0","0.0","73","50","61"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-17","0.00","0.0","0.0","64","31","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-18","0.33","0.0","0.0","37","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-19","0.00","0.0","0.0","53","30","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-20","0.00","0.0","0.0","53","38","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-21","0.00","0.0","0.0","75","51","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-22","0.00","0.0","0.0","80","58","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-23","0.07","0.0","0.0","58","40","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-24","0.01","0.0","0.0","50","40","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-25","0.52","0.0","0.0","55","46","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-26","0.04","0.0","0.0","59","46","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-27","0.00","0.0","0.0","52","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-02-28","0.00","0.0","0.0","60","41","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-01","0.00","0.0","0.0","57","42","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-02","0.07","0.0","0.0","53","38","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-03","0.00","0.0","0.0","46","33","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-04","0.00","0.0","0.0","53","31","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-05","0.00","0.0","0.0","52","29","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-06","0.00","0.0","0.0","48","30","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-07","0.06","0.0","0.0","42","33","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-08","0.00","0.0","0.0","54","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-09","0.00","0.0","0.0","46","26","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-10","0.00","0.0","0.0","45","28","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-11","0.00","0.0","0.0","46","29","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-12","0.00","0.0","0.0","47","30","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-13","0.07","0.3","0.0","39","30","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-14","0.00","0.0","0.0","45","26","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-15","0.00","0.0","0.0","42","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-16","0.00","0.0","0.0","57","28","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-17","0.00","0.0","0.0","51","33","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-18","0.04","0.0","0.0","44","34","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-19","0.00","0.0","0.0","60","36","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-20","0.63","0.0","0.0","55","35","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-21","0.73","3.5","4.0","35","28","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-22","0.11","0.9","2.0","37","28","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-23","0.00","0.0","0.0","47","31","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-24","0.00","0.0","0.0","49","31","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-25","0.00","0.0","0.0","50","30","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-26","0.00","0.0","0.0","47","29","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-27","0.00","0.0","0.0","53","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-28","0.23","0.0","0.0","38","31","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-29","0.01","0.0","0.0","57","38","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-30","0.00","0.0","0.0","79","50","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-03-31","0.00","0.0","0.0","71","39","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-01","0.00","0.0","0.0","64","40","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-02","0.04","0.0","0.0","65","41","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-03","0.02","0.0","0.0","54","39","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-04","0.00","0.0","0.0","61","42","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-05","0.00","0.0","0.0","68","32","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-06","0.00","0.0","0.0","58","32","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-07","0.08","0.0","0.0","74","39","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-08","0.10","0.2","0.0","44","29","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-09","0.00","0.0","0.0","53","30","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-10","0.05","0.2","0.0","36","31","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-11","0.00","0.0","0.0","55","35","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-12","0.00","0.0","0.0","61","39","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-13","0.00","0.0","0.0","78","45","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-14","0.00","0.0","0.0","85","56","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-15","0.00","0.0","0.0","82","59","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-16","1.88","0.0","0.0","81","46","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-17","0.01","0.0","0.0","59","34","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-18","0.00","0.0","0.0","52","36","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-19","0.01","0.0","0.0","72","36","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-20","0.00","0.0","0.0","62","35","37"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-21","0.00","0.0","0.0","63","37","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-22","0.00","0.0","0.0","66","38","48"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-23","0.00","0.0","0.0","69","44","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-24","0.18","0.0","0.0","68","45","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-25","1.56","0.0","0.0","55","47","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-26","0.00","0.0","0.0","70","48","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-27","0.49","0.0","0.0","74","51","52"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-28","0.00","0.0","0.0","64","52","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-29","0.00","0.0","0.0","79","43","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-04-30","0.00","0.0","0.0","60","43","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-01","0.00","0.0","0.0","74","46","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-02","0.00","0.0","0.0","85","56","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-03","0.00","0.0","0.0","90","61","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-04","0.00","0.0","0.0","90","62","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-05","0.01","0.0","0.0","91","65","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-06","0.00","0.0","0.0","71","53","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-07","0.08","0.0","0.0","70","52","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-08","0.00","0.0","0.0","75","54","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-09","0.00","0.0","0.0","77","53","55"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-10","0.00","0.0","0.0","79","55","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-11","0.52","0.0","0.0","84","50","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-12","0.00","0.0","0.0","86","64","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-05-13","0.00","0.0","0.0","92","65","67"
